_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,trip_nbr,trip_given_class,time_stamp,current_time,most_frequent
64db60feb4f06b54750b8f80,130345,3.0,2.1,2.5,3.3,2.4,"{'chatty_score': 0.8, 'safety_score': 0.5, 'punctuality_score': 0.7, 'friendliness_score': 1.0, 'comfortibility_score': 1.0}",25,1.0,friendliness_score,4,2,"{'1': 'comfortibility_score', '2': 'friendliness_score'}",2023-08-19 18:19:05.650,2023-08-26 15:32:25,5
64db5ce1ffbd07ec587ba9b7,45023,2.1,2.2,2.1,2.4,2.1,"{'chatty_score': 0.4, 'safety_score': 0.2, 'punctuality_score': 1.0, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",15,1.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:20:15.161,,3
64db6223b4f06b54750ba045,134638,3.3,2.7,2.8,2.6,2.0,"{'chatty_score': 0.6, 'safety_score': 1.7, 'punctuality_score': 1.7, 'friendliness_score': 0.1, 'comfortibility_score': 1.4}",10,1.7,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:20:15.337,,2
64db58dbffbd07ec587b6f1f,30023,2.4,3.1,2.6,3.3,3.0,"{'chatty_score': 0.5, 'safety_score': 0.7, 'punctuality_score': 0.7, 'friendliness_score': 0.6, 'comfortibility_score': 0.7}",10,0.7,safety_score,2,18,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'punctuality_score', '8': 'punctuality_score', '9': 'friendliness_score', '10': 'safety_score', '11': 'punctuality_score', '12': 'punctuality_score', '13': 'punctuality_score', '14': 'safety_score', '15': 'safety_score', '16': 'safety_score', '17': 'safety_score', '18': 'safety_score'}",2023-08-19 18:22:30.217,2023-08-29 15:55:43,2
64db5c49ffbd07ec587ba10c,42804,2.2,2.1,2.3,3.0,2.7,"{'chatty_score': 0.5, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",10,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:22:30.371,,1
64db665eb4f06b54750bde18,150465,4.2,3.7,3.5,3.8,3.0,"{'chatty_score': 0.3, 'safety_score': 0.8, 'punctuality_score': 0.6, 'friendliness_score': 0.2, 'comfortibility_score': 0.9}",10,0.9,comfortibility_score,5,3,"{'1': 'punctuality_score', '2': 'safety_score', '3': 'comfortibility_score'}",2023-08-19 18:22:30.550,2023-08-19 18:41:24,3
64db5ed3ffbd07ec587bc626,52302,2.3,3.9,2.8,2.4,3.5,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",25,0.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:23:01.635,,1
64db61a3b4f06b54750b98f8,132769,3.4,4.5,3.9,3.4,4.6,"{'chatty_score': 0.5, 'safety_score': 0.3, 'punctuality_score': 0.5, 'friendliness_score': 0.4, 'comfortibility_score': 0.8}",20,0.8,comfortibility_score,5,2,"{'1': 'punctuality_score', '2': 'comfortibility_score'}",2023-08-19 18:23:01.810,2023-08-19 18:39:53,3
64db5dbeffbd07ec587bb651,48249,2.4,1.6,1.7,3.2,1.8,"{'chatty_score': 0.5, 'safety_score': 0.3, 'punctuality_score': 1.0, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",25,1.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:24:00.410,,3
64db607dffbd07ec587bde77,58527,2.9,3.0,3.3,3.7,2.8,"{'chatty_score': 0.4, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.7, 'comfortibility_score': 1.0}",10,1.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:24:00.572,,5
64db6613b4f06b54750bd9ce,149367,3.1,2.9,3.6,3.2,3.3,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.5}",25,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:24:00.740,,1
64db6083ffbd07ec587bdec7,58607,3.7,2.9,3.6,4.0,2.5,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.3, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",20,0.3,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:24:31.847,,3
64db5b88ffbd07ec587b9623,40011,2.3,2.5,2.6,2.5,3.3,"{'chatty_score': 1.2, 'safety_score': 0.2, 'punctuality_score': 0.3, 'friendliness_score': 0.9, 'comfortibility_score': 1.0}",20,1.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:25:34.669,,1
64db6116b4f06b54750b90dc,130693,4.0,2.6,3.8,3.2,2.5,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.4, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",30,0.4,punctuality_score,3,2,"{'1': 'punctuality_score', '2': 'punctuality_score'}",2023-08-19 18:25:34.845,2023-08-19 18:40:11,3
64db5ebdffbd07ec587bc4df,51975,3.6,3.3,3.6,4.0,3.6,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:25:41.864,,1
64db6316b4f06b54750bae0d,138166,3.4,2.6,3.3,3.1,2.5,"{'chatty_score': 0.2, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:25:42.026,,1
64db5be7ffbd07ec587b9b93,41403,4.0,3.1,4.2,3.3,3.8,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",10,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:26:19.342,,3
64db66e9b4f06b54750be5f7,152480,3.8,3.5,4.2,4.0,2.8,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.8, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",30,0.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:26:19.519,,3
64db58eaffbd07ec587b7003,30251,3.4,3.0,2.5,2.9,2.6,"{'chatty_score': 0.6, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",30,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:32:34.754,,1
64db5e28ffbd07ec587bbc5a,49794,3.2,3.3,2.4,2.9,3.4,"{'chatty_score': 1.2, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.8, 'comfortibility_score': 0.2}",15,1.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:32:34.975,,1
64db688ab4f06b54750bfd90,158521,2.1,3.7,2.2,2.3,3.7,"{'chatty_score': 0.7, 'safety_score': 0.7, 'punctuality_score': 1.0, 'friendliness_score': 0.9, 'comfortibility_score': 0.7}",20,1.0,punctuality_score,3,2,"{'1': 'friendliness_score', '2': 'punctuality_score'}",2023-08-19 18:32:35.152,2023-08-19 18:47:02,4
64db5f2affbd07ec587bcb23,53579,3.3,2.4,3.4,2.9,2.0,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",15,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:39:52.991,,1
64db5d9affbd07ec587bb448,47728,4.1,3.9,4.0,4.3,3.5,"{'chatty_score': 0.5, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",15,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:40:11.789,,1
64db5e9effbd07ec587bc317,51519,3.8,3.9,3.2,3.7,3.3,"{'chatty_score': 0.7, 'safety_score': 0.2, 'punctuality_score': 0.4, 'friendliness_score': 0.5, 'comfortibility_score': 0.9}",30,0.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:40:54.833,,5
64db5f58ffbd07ec587bcdc6,54254,3.7,2.8,3.0,3.5,3.0,"{'chatty_score': 0.4, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",30,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:40:55.026,,2
64db6744b4f06b54750beb1f,153800,3.9,4.1,4.4,3.7,3.2,"{'chatty_score': 0.4, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.6, 'comfortibility_score': 0.8}",10,0.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:40:55.200,,5
64db5f35ffbd07ec587bcbcc,53748,3.2,2.9,3.8,2.6,2.9,"{'chatty_score': 1.3, 'safety_score': 0.4, 'punctuality_score': 0.3, 'friendliness_score': 1.2, 'comfortibility_score': 0.2}",25,1.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:41:24.656,,1
64db60d7ffbd07ec587be38f,59831,4.0,3.4,3.8,4.0,3.6,"{'chatty_score': 0.3, 'safety_score': 0.3, 'punctuality_score': 0.8, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",15,0.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:47:02.648,,3
64db5904ffbd07ec587b7174,30620,2.9,3.2,3.8,2.7,3.6,"{'chatty_score': 0.5, 'safety_score': 0.3, 'punctuality_score': 0.4, 'friendliness_score': 0.9, 'comfortibility_score': 0.6}",10,0.9,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 18:47:02.784,,4
64db5d56ffbd07ec587bb05f,46727,4.1,2.8,3.2,3.9,2.5,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",25,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:47:16.033,,2
64db6518b4f06b54750bcb71,145690,2.6,4.0,3.5,3.2,3.7,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.0, 'comfortibility_score': 0.1}",25,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:47:16.250,,2
64db6040ffbd07ec587bdaf5,57629,2.2,3.2,2.8,2.6,3.8,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",25,0.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:47:32.690,,5
64db5c35ffbd07ec587b9ff6,42526,3.7,3.0,3.4,3.7,3.5,"{'chatty_score': 0.6, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.5, 'comfortibility_score': 0.5}",15,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:47:32.870,,1
64db652fb4f06b54750bccbe,146023,2.7,3.4,2.6,3.6,3.5,"{'chatty_score': 1.1, 'safety_score': 0.3, 'punctuality_score': 0.7, 'friendliness_score': 0.7, 'comfortibility_score': 0.2}",30,1.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:47:33.045,,1
64db608fffbd07ec587bdf80,58792,2.0,2.7,2.7,2.4,2.5,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.2, 'friendliness_score': 0.5, 'comfortibility_score': 0.7}",15,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:53:46.380,,5
64db5be0ffbd07ec587b9b25,41293,3.2,3.3,2.5,2.6,3.8,"{'chatty_score': 0.2, 'safety_score': 0.5, 'punctuality_score': 0.6, 'friendliness_score': 0.5, 'comfortibility_score': 1.3}",30,1.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:53:46.516,,5
64db63f4b4f06b54750bbab1,141402,3.9,2.8,3.7,4.2,3.5,"{'chatty_score': 1.1, 'safety_score': 0.2, 'punctuality_score': 0.5, 'friendliness_score': 1.1, 'comfortibility_score': 0.6}",20,1.1,chatty_score,1,2,"{'1': 'friendliness_score', '2': 'chatty_score'}",2023-08-19 18:53:46.682,2023-08-29 15:55:44,4
64db58dbffbd07ec587b6f20,30024,2.5,3.0,3.1,3.1,3.0,"{'chatty_score': 0.8, 'safety_score': 0.7, 'punctuality_score': 0.8, 'friendliness_score': 0.8, 'comfortibility_score': 0.8}",15,0.8,chatty_score,1,15,"{'1': 'chatty_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score', '8': 'punctuality_score', '9': 'punctuality_score', '10': 'punctuality_score', '11': 'punctuality_score', '12': 'punctuality_score', '13': 'chatty_score', '14': 'punctuality_score', '15': 'chatty_score'}",2023-08-19 18:55:31.873,2023-08-29 16:14:04,3
64db5ce0ffbd07ec587ba9ab,45011,3.5,2.4,3.4,2.6,2.8,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",25,0.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 18:55:32.023,,4
64db6380b4f06b54750bb40e,139703,4.1,4.0,4.1,4.3,4.3,"{'chatty_score': 0.9, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",20,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:55:32.210,,1
64db5c0fffbd07ec587b9dcb,41971,3.6,3.1,3.9,3.5,2.8,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",15,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:56:01.470,,2
64db6400b4f06b54750bbb5c,141573,2.6,3.0,2.1,2.0,2.4,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",20,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:56:01.666,,1
64db6086ffbd07ec587bdef1,58649,2.9,3.2,3.6,2.6,3.0,"{'chatty_score': 0.8, 'safety_score': 0.5, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",30,0.8,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:56:31.747,,1
64db5fc6ffbd07ec587bd3fe,55846,3.2,3.2,4.0,3.8,3.3,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.3, 'friendliness_score': 0.4, 'comfortibility_score': 0.0}",10,0.4,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 18:56:31.912,,4
64db60f8b4f06b54750b8f31,130266,1.9,2.3,3.1,2.1,2.6,"{'chatty_score': 1.4, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 1.3, 'comfortibility_score': 0.3}",30,1.4,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-19 18:56:32.067,2023-08-25 11:38:43,1
64db5ac9ffbd07ec587b8b4d,37237,2.2,3.1,3.4,1.9,2.7,"{'chatty_score': 0.2, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.5, 'comfortibility_score': 0.4}",15,0.5,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 18:57:10.883,,4
64db5a04ffbd07ec587b8012,34362,3.1,2.9,3.3,2.5,3.2,"{'chatty_score': 0.2, 'safety_score': 0.7, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",15,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:57:11.026,,2
64db6192b4f06b54750b97fe,132519,2.8,2.0,2.4,2.6,2.5,"{'chatty_score': 0.7, 'safety_score': 1.1, 'punctuality_score': 1.2, 'friendliness_score': 0.5, 'comfortibility_score': 1.1}",15,1.2,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:57:11.187,,3
64db5cfdffbd07ec587bab53,45435,3.8,3.3,4.2,3.7,3.6,"{'chatty_score': 1.0, 'safety_score': 0.3, 'punctuality_score': 1.2, 'friendliness_score': 0.7, 'comfortibility_score': 0.3}",10,1.2,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:57:23.082,,3
64db5bb5ffbd07ec587b98b4,40668,4.0,2.7,3.8,4.0,2.7,"{'chatty_score': 0.1, 'safety_score': 0.6, 'punctuality_score': 0.2, 'friendliness_score': 0.0, 'comfortibility_score': 1.0}",20,1.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:57:23.297,,5
64db6215b4f06b54750b9f77,134432,2.6,3.1,3.3,2.3,2.6,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",15,0.4,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:57:23.515,,3
64db5ce3ffbd07ec587ba9d7,45055,2.2,2.8,3.2,2.8,2.3,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.8, 'comfortibility_score': 0.0}",25,0.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 18:58:41.852,,4
64db6211b4f06b54750b9f40,134377,3.3,3.4,3.0,3.5,3.7,"{'chatty_score': 0.8, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",20,0.8,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:58:42.030,,1
64db5ffbffbd07ec587bd703,56619,3.6,3.6,4.1,3.7,2.7,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",10,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 18:59:12.401,,1
64db5bc5ffbd07ec587b99a3,40907,2.6,3.4,3.0,2.9,2.8,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",15,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:59:12.543,,2
64db64feb4f06b54750bc9ef,145304,1.8,1.7,1.6,2.4,1.8,"{'chatty_score': 0.1, 'safety_score': 1.1, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 1.6}",30,1.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:59:12.715,,5
64db5d5dffbd07ec587bb0c5,46829,3.3,2.4,2.4,2.5,2.3,"{'chatty_score': 0.3, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.4, 'comfortibility_score': 0.6}",25,0.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 18:59:49.468,,5
64db6347b4f06b54750bb0cc,138869,4.3,4.4,4.2,4.4,4.6,"{'chatty_score': 0.4, 'safety_score': 0.8, 'punctuality_score': 0.1, 'friendliness_score': 0.5, 'comfortibility_score': 0.8}",15,0.8,safety_score,2,2,"{'1': 'chatty_score', '2': 'safety_score'}",2023-08-19 18:59:49.631,2023-08-19 19:01:02,1
64db5c0cffbd07ec587b9da1,41929,3.1,3.3,3.1,3.2,3.4,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-19 18:59:57.892,,2
64db646cb4f06b54750bc18d,143158,2.6,2.7,2.5,2.8,3.2,"{'chatty_score': 0.5, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",15,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 18:59:58.067,,3
64db5d4effbd07ec587baff5,46621,3.8,3.9,3.5,4.1,3.4,"{'chatty_score': 0.4, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.2}",30,0.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 19:01:02.410,,4
64db58dbffbd07ec587b6f21,30025,4.1,4.3,3.8,3.6,4.2,"{'chatty_score': 0.7, 'safety_score': 0.7, 'punctuality_score': 0.7, 'friendliness_score': 0.7, 'comfortibility_score': 0.8}",15,0.8,comfortibility_score,5,12,"{'1': 'safety_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'safety_score', '7': 'chatty_score', '8': 'safety_score', '9': 'comfortibility_score', '10': 'safety_score', '11': 'safety_score', '12': 'comfortibility_score'}",2023-08-19 19:03:58.827,2023-08-30 09:54:53,2
64db5dc9ffbd07ec587bb6fa,48418,3.3,3.8,2.7,3.5,3.6,"{'chatty_score': 0.6, 'safety_score': 0.2, 'punctuality_score': 0.8, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",20,0.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 19:03:58.985,,3
64db6141b4f06b54750b935a,131331,2.9,3.1,3.9,3.1,3.1,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 0.1}",20,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 19:03:59.146,,3
64db5dcdffbd07ec587bb72f,48471,4.7,3.8,4.5,4.3,3.3,"{'chatty_score': 0.2, 'safety_score': 0.4, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 0.5}",15,0.5,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 19:04:44.931,,5
64db5966ffbd07ec587b770d,32053,2.7,3.8,2.5,2.6,3.6,"{'chatty_score': 0.3, 'safety_score': 1.5, 'punctuality_score': 0.3, 'friendliness_score': 0.3, 'comfortibility_score': 1.1}",15,1.5,safety_score,2,1,{'1': 'safety_score'},2023-08-19 19:04:45.075,,2
64db6304b4f06b54750bad06,137903,2.9,1.9,2.6,3.1,2.0,"{'chatty_score': 0.9, 'safety_score': 0.4, 'punctuality_score': 0.4, 'friendliness_score': 0.4, 'comfortibility_score': 0.5}",30,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 19:04:45.238,,1
64db595fffbd07ec587b76a5,31949,2.8,3.7,4.0,2.5,4.0,"{'chatty_score': 0.7, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.7, 'comfortibility_score': 0.1}",25,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 19:05:20.544,,1
64db612db4f06b54750b922a,131027,3.3,2.2,3.2,3.5,2.3,"{'chatty_score': 0.4, 'safety_score': 0.5, 'punctuality_score': 0.8, 'friendliness_score': 0.3, 'comfortibility_score': 0.3}",25,0.8,punctuality_score,3,3,"{'1': 'punctuality_score', '2': 'chatty_score', '3': 'punctuality_score'}",2023-08-19 19:05:20.716,2023-08-19 19:06:38,3
64db5ab2ffbd07ec587b8a01,36905,2.8,3.5,3.4,2.7,2.9,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",15,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-19 19:05:44.455,,2
64db673bb4f06b54750bea9a,153667,3.6,3.7,4.2,4.1,3.4,"{'chatty_score': 0.3, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",20,0.5,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-19 19:05:44.644,,5
64db5bd5ffbd07ec587b9a88,41136,3.5,4.0,3.0,4.1,4.3,"{'chatty_score': 0.1, 'safety_score': 0.9, 'punctuality_score': 0.9, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",25,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-19 19:05:55.922,,2
64db6119b4f06b54750b910a,130739,3.4,4.0,2.7,3.6,3.9,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",15,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 19:05:56.090,,1
64db5fffffbd07ec587bd73c,56676,3.1,3.7,4.0,2.6,3.8,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.3,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-19 19:06:14.858,,3
64db5a9effbd07ec587b88da,36610,3.4,2.4,3.4,3.4,2.8,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.0, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",15,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-19 19:06:37.761,,2
64db5b29ffbd07ec587b90bc,38628,3.7,2.6,3.9,3.4,3.0,"{'chatty_score': 1.0, 'safety_score': 0.2, 'punctuality_score': 0.5, 'friendliness_score': 0.9, 'comfortibility_score': 0.4}",10,1.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 19:13:25.000,,1
64db59a7ffbd07ec587b7ac6,33006,2.7,1.8,3.1,3.3,1.8,"{'chatty_score': 0.1, 'safety_score': 0.9, 'punctuality_score': 0.6, 'friendliness_score': 0.3, 'comfortibility_score': 0.3}",10,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-19 19:13:25.176,,2
64db63c8b4f06b54750bb831,140762,2.3,2.3,2.9,2.5,2.0,"{'chatty_score': 1.4, 'safety_score': 1.1, 'punctuality_score': 1.1, 'friendliness_score': 1.1, 'comfortibility_score': 1.5}",30,1.5,comfortibility_score,5,2,"{'1': 'comfortibility_score', '2': 'comfortibility_score'}",2023-08-19 19:13:25.385,2023-08-30 09:35:39,5
64db58dbffbd07ec587b6f22,30026,4.7,3.1,4.0,4.7,4.0,"{'chatty_score': 0.8, 'safety_score': 0.5, 'punctuality_score': 0.6, 'friendliness_score': 0.7, 'comfortibility_score': 0.4}",20,0.8,chatty_score,1,14,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score', '11': 'chatty_score', '12': 'chatty_score', '13': 'chatty_score', '14': 'chatty_score'}",2023-08-19 19:26:50.508,2023-08-30 09:57:46,1
64db5944ffbd07ec587b7520,31560,3.7,3.0,3.2,3.2,2.9,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-19 19:26:50.643,,1
64db5f6affbd07ec587bceca,54514,3.8,3.0,3.5,3.4,3.1,"{'chatty_score': 0.6, 'safety_score': 0.1, 'punctuality_score': 0.7, 'friendliness_score': 0.9, 'comfortibility_score': 0.2}",25,0.9,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-19 19:26:50.796,,4
