_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,trip_nbr,trip_given_class,time_stamp,current_time,most_frequent
64e88a264b6b0cea4cd2547c,4499,2.3,2.8,2.3,2.5,2.2,"{'chatty_score': 0.1, 'safety_score': 0.9, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",10,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:30:04.044,,2
64e8905e4b6b0cea4cd27268,12159,3.1,4.5,4.0,4.0,4.5,"{'chatty_score': 0.2, 'safety_score': 0.7, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.5}",15,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:30:04.496,,2
64e8a1b7a2cae17a1e272496,113966,2.8,1.7,2.7,3.2,1.9,"{'chatty_score': 0.8, 'safety_score': 0.7, 'punctuality_score': 0.7, 'friendliness_score': 0.6, 'comfortibility_score': 0.5}",30,0.8,chatty_score,1,13,"{'1': 'safety_score', '2': 'safety_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score', '11': 'chatty_score', '12': 'chatty_score', '13': 'chatty_score'}",2023-08-26 04:30:04.961,2023-08-26 16:43:45,1
64e88a6e4b6b0cea4cd255b9,4816,3.6,4.5,4.1,4.0,4.3,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",15,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:30:18.405,,3
64e887c64b6b0cea4cd24a05,1820,3.8,3.8,3.7,3.9,3.2,"{'chatty_score': 0.1, 'safety_score': 0.8, 'punctuality_score': 0.0, 'friendliness_score': 0.2, 'comfortibility_score': 0.7}",10,0.8,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:30:18.846,,2
64e88c354b6b0cea4cd25df2,6921,2.2,3.0,2.5,2.0,3.0,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",20,0.3,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:30:33.313,,2
64e8886e4b6b0cea4cd24ce9,2560,2.2,3.6,3.3,2.3,4.0,"{'chatty_score': 0.6, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.8}",10,0.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:30:33.761,,5
64e88ce04b6b0cea4cd2613c,7763,2.9,3.3,2.4,2.3,3.2,"{'chatty_score': 1.0, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.5, 'comfortibility_score': 0.2}",25,1.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:30:48.457,,1
64e88b1d4b6b0cea4cd258b5,5580,3.4,3.8,4.0,3.3,3.8,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 0.3}",20,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:30:48.905,,2
64e88f1b4b6b0cea4cd26c35,10572,2.2,3.6,2.9,2.1,3.2,"{'chatty_score': 1.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 1.6, 'comfortibility_score': 0.1}",10,1.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:31:04.835,,4
64e88f634b6b0cea4cd26d8d,10916,2.6,3.5,2.9,2.2,3.2,"{'chatty_score': 1.4, 'safety_score': 0.4, 'punctuality_score': 1.0, 'friendliness_score': 1.0, 'comfortibility_score': 0.6}",20,1.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:31:05.288,,1
64e890904b6b0cea4cd2735a,12401,3.6,3.5,2.6,4.1,3.8,"{'chatty_score': 0.1, 'safety_score': 0.9, 'punctuality_score': 0.7, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",10,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:31:22.507,,2
64e886e14b6b0cea4cd2461a,817,2.5,3.1,2.1,3.0,2.8,"{'chatty_score': 0.2, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",10,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:31:22.965,,2
64e88daf4b6b0cea4cd26536,8781,2.8,2.6,2.2,2.2,2.7,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",10,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:31:40.716,,2
64e886b44b6b0cea4cd24553,618,2.9,3.5,2.7,2.9,3.0,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.5, 'comfortibility_score': 0.2}",20,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:31:41.160,,3
64e88ffe4b6b0cea4cd2708c,11683,2.4,2.9,3.7,2.7,3.4,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",15,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:31:59.234,,5
64e886b64b6b0cea4cd2455a,625,3.1,3.7,3.6,3.6,3.6,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.3, 'comfortibility_score': 0.2}",10,0.3,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:31:59.699,,4
64e8863c4b6b0cea4cd24341,88,4.0,3.1,3.9,3.7,3.7,"{'chatty_score': 0.7, 'safety_score': 0.8, 'punctuality_score': 1.2, 'friendliness_score': 0.6, 'comfortibility_score': 0.8}",20,1.2,punctuality_score,3,8,"{'1': 'comfortibility_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'chatty_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score', '8': 'punctuality_score'}",2023-08-26 04:32:51.391,2023-08-26 04:34:48,3
64e888a84b6b0cea4cd24de8,2815,3.8,2.5,3.2,3.2,2.9,"{'chatty_score': 0.5, 'safety_score': 0.2, 'punctuality_score': 0.5, 'friendliness_score': 0.8, 'comfortibility_score': 0.1}",25,0.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:32:51.835,,4
64e8a218a2cae17a1e272672,114442,2.1,2.5,1.8,2.3,2.1,"{'chatty_score': 0.7, 'safety_score': 0.7, 'punctuality_score': 0.5, 'friendliness_score': 0.8, 'comfortibility_score': 0.7}",20,0.8,friendliness_score,4,8,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'friendliness_score'}",2023-08-26 04:32:52.311,2023-08-26 04:34:49,4
64e88c7c4b6b0cea4cd25f4d,7268,3.0,2.0,1.9,2.8,2.6,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:33:07.803,,1
64e88eaa4b6b0cea4cd26a0c,10019,3.6,3.3,2.9,3.0,3.5,"{'chatty_score': 0.5, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:33:23.575,,3
64e88ec74b6b0cea4cd26a9b,10162,3.5,3.4,2.9,2.6,2.9,"{'chatty_score': 0.5, 'safety_score': 1.4, 'punctuality_score': 0.1, 'friendliness_score': 1.6, 'comfortibility_score': 0.7}",15,1.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:33:40.055,,4
64e892794b6b0cea4cd27cc5,14812,4.2,4.2,4.2,4.4,4.5,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.4, 'friendliness_score': 0.3, 'comfortibility_score': 0.0}",20,0.4,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:33:56.286,,3
64e887bf4b6b0cea4cd249ea,1793,3.8,3.9,3.5,3.3,3.9,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:34:12.759,,1
64e887e84b6b0cea4cd24a9c,1971,3.9,4.3,3.3,4.4,4.4,"{'chatty_score': 0.4, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",10,0.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:34:30.102,,1
64e88a754b6b0cea4cd255d6,4845,3.2,4.2,3.9,3.3,4.3,"{'chatty_score': 0.3, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",15,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:34:48.803,,2
64e8863c4b6b0cea4cd24342,89,3.9,4.0,4.2,4.0,3.5,"{'chatty_score': 0.9, 'safety_score': 1.1, 'punctuality_score': 0.8, 'friendliness_score': 1.0, 'comfortibility_score': 0.9}",10,1.1,safety_score,2,8,"{'1': 'punctuality_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score'}",2023-08-26 04:35:16.035,2023-08-26 04:36:50,2
64e88c414b6b0cea4cd25e2d,6980,3.8,3.5,4.0,3.3,2.9,"{'chatty_score': 0.9, 'safety_score': 2.1, 'punctuality_score': 0.7, 'friendliness_score': 0.1, 'comfortibility_score': 2.2}",10,2.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:35:16.492,,5
64e8a1aca2cae17a1e272462,113914,2.1,2.1,2.5,2.3,2.2,"{'chatty_score': 0.6, 'safety_score': 0.7, 'punctuality_score': 0.5, 'friendliness_score': 0.7, 'comfortibility_score': 0.6}",25,0.7,safety_score,2,13,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'friendliness_score', '11': 'friendliness_score', '12': 'friendliness_score', '13': 'safety_score'}",2023-08-26 04:35:16.961,2023-08-26 14:48:42,4
64e8902f4b6b0cea4cd2717f,11926,1.9,2.4,3.0,1.8,2.1,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",10,0.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:35:28.460,,1
64e892464b6b0cea4cd27bc8,14559,3.6,3.5,4.1,2.7,3.3,"{'chatty_score': 0.6, 'safety_score': 1.7, 'punctuality_score': 0.1, 'friendliness_score': 1.7, 'comfortibility_score': 1.8}",15,1.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:35:40.902,,5
64e888b84b6b0cea4cd24e2d,2884,2.7,3.8,3.7,3.1,3.0,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.7, 'comfortibility_score': 0.4}",20,0.7,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:35:53.708,,4
64e8893a4b6b0cea4cd2506a,3457,3.3,3.6,3.3,2.7,3.2,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:36:06.879,,3
64e88e3d4b6b0cea4cd267ef,9478,2.5,3.9,3.3,2.3,3.7,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.6, 'comfortibility_score': 0.1}",20,0.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:36:20.418,,4
64e886b84b6b0cea4cd24564,635,2.7,2.7,2.9,2.6,2.4,"{'chatty_score': 0.4, 'safety_score': 0.6, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",20,0.6,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:36:35.155,,2
64e886ce4b6b0cea4cd245c5,732,3.0,2.8,3.0,3.5,3.1,"{'chatty_score': 0.2, 'safety_score': 0.6, 'punctuality_score': 0.7, 'friendliness_score': 1.2, 'comfortibility_score': 1.7}",15,1.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:36:50.490,,5
64e8863c4b6b0cea4cd24343,90,2.4,2.2,2.9,1.9,2.0,"{'chatty_score': 0.9, 'safety_score': 0.9, 'punctuality_score': 0.8, 'friendliness_score': 0.8, 'comfortibility_score': 0.8}",25,0.9,chatty_score,1,8,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score'}",2023-08-26 04:37:19.786,2023-08-26 04:40:08,1
64e892444b6b0cea4cd27bc0,14551,2.4,2.5,3.4,2.6,2.4,"{'chatty_score': 0.5, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",15,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:37:20.236,,1
64e8915e4b6b0cea4cd27756,13421,2.6,2.5,3.2,2.5,3.2,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",30,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:37:20.683,,2
64e886764b6b0cea4cd24440,343,3.7,3.4,3.9,3.8,2.9,"{'chatty_score': 0.7, 'safety_score': 0.8, 'punctuality_score': 0.4, 'friendliness_score': 0.9, 'comfortibility_score': 0.9}",25,0.9,friendliness_score,4,6,"{'1': 'safety_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'safety_score', '6': 'friendliness_score'}",2023-08-26 04:37:43.522,2023-08-26 19:14:38,1
64e886e44b6b0cea4cd24625,828,4.4,3.3,4.0,4.5,4.0,"{'chatty_score': 0.4, 'safety_score': 0.9, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",30,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:37:43.976,,2
64e886774b6b0cea4cd24446,349,2.9,2.9,3.3,2.4,2.9,"{'chatty_score': 1.1, 'safety_score': 0.9, 'punctuality_score': 1.2, 'friendliness_score': 0.8, 'comfortibility_score': 0.5}",25,1.2,punctuality_score,3,5,"{'1': 'safety_score', '2': 'safety_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'punctuality_score'}",2023-08-26 04:38:06.982,2023-08-28 11:08:21,2
64e886f84b6b0cea4cd2467d,916,4.0,4.1,4.0,4.2,4.0,"{'chatty_score': 0.7, 'safety_score': 0.2, 'punctuality_score': 0.4, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",15,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:38:07.428,,1
64e886804b6b0cea4cd2446f,390,3.3,2.2,3.6,3.2,2.1,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.8, 'friendliness_score': 0.3, 'comfortibility_score': 1.0}",10,1.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:38:31.382,,5
64e886fd4b6b0cea4cd24694,939,3.9,3.1,4.1,3.1,2.8,"{'chatty_score': 0.1, 'safety_score': 1.4, 'punctuality_score': 0.9, 'friendliness_score': 0.6, 'comfortibility_score': 1.0}",25,1.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:38:31.820,,2
64e886884b6b0cea4cd24490,423,3.1,3.0,3.2,3.2,2.3,"{'chatty_score': 0.4, 'safety_score': 1.4, 'punctuality_score': 0.1, 'friendliness_score': 0.3, 'comfortibility_score': 1.2}",10,1.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:38:55.018,,2
64e8871f4b6b0cea4cd24728,1087,3.0,3.8,4.0,2.6,3.6,"{'chatty_score': 0.2, 'safety_score': 1.1, 'punctuality_score': 0.3, 'friendliness_score': 0.4, 'comfortibility_score': 0.4}",10,1.1,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:38:55.458,,2
64e8868a4b6b0cea4cd24499,432,2.7,2.0,2.9,2.1,2.2,"{'chatty_score': 0.2, 'safety_score': 0.3, 'punctuality_score': 0.8, 'friendliness_score': 0.4, 'comfortibility_score': 0.2}",25,0.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:39:18.853,,3
64e887334b6b0cea4cd24781,1176,3.9,4.0,4.2,4.3,3.7,"{'chatty_score': 0.6, 'safety_score': 0.9, 'punctuality_score': 0.1, 'friendliness_score': 0.4, 'comfortibility_score': 0.4}",10,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:39:19.292,,2
64e8868b4b6b0cea4cd2449d,436,3.3,2.1,3.5,2.6,1.9,"{'chatty_score': 0.4, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",25,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:39:43.088,,3
64e887404b6b0cea4cd247bb,1234,3.8,4.1,4.1,2.8,3.5,"{'chatty_score': 0.2, 'safety_score': 0.2, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",10,0.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:39:43.532,,5
64e886974b6b0cea4cd244d2,489,3.5,3.4,3.9,2.5,2.6,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",10,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:40:08.813,,2
64e887424b6b0cea4cd247c3,1242,4.4,4.5,4.1,4.5,4.4,"{'chatty_score': 0.2, 'safety_score': 0.9, 'punctuality_score': 0.9, 'friendliness_score': 0.4, 'comfortibility_score': 1.0}",10,1.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:40:09.250,,5
64e8879f4b6b0cea4cd2495a,1649,2.2,3.8,3.2,2.4,3.4,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.3, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,0.3,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:41:57.387,,3
64e8a1eda2cae17a1e2725a3,114235,2.8,4.2,3.3,3.5,4.3,"{'chatty_score': 0.6, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 0.7, 'comfortibility_score': 0.7}",20,0.7,friendliness_score,4,21,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'friendliness_score', '8': 'friendliness_score', '9': 'safety_score', '10': 'chatty_score', '11': 'safety_score', '12': 'safety_score', '13': 'safety_score', '14': 'friendliness_score', '15': 'friendliness_score', '16': 'friendliness_score', '17': 'safety_score', '18': 'safety_score', '19': 'friendliness_score', '20': 'comfortibility_score', '21': 'friendliness_score'}",2023-08-26 04:41:57.855,2023-08-26 18:28:42,1
64e889d94b6b0cea4cd2532a,4161,3.3,3.5,2.5,3.4,3.2,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",15,0.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:42:11.575,,5
64e88d6b4b6b0cea4cd263e6,8445,3.9,4.1,4.0,3.9,3.6,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,0.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:42:26.479,,1
64e886c44b6b0cea4cd24597,686,2.3,3.3,3.2,2.4,2.5,"{'chatty_score': 0.2, 'safety_score': 0.7, 'punctuality_score': 0.3, 'friendliness_score': 0.6, 'comfortibility_score': 0.4}",15,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:42:41.729,,2
64e8880c4b6b0cea4cd24b3c,2131,1.7,2.1,1.9,1.9,2.3,"{'chatty_score': 1.4, 'safety_score': 0.5, 'punctuality_score': 0.9, 'friendliness_score': 0.6, 'comfortibility_score': 0.2}",10,1.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:42:56.992,,1
64e88a474b6b0cea4cd2550a,4641,2.3,2.6,2.3,2.2,3.3,"{'chatty_score': 1.1, 'safety_score': 0.2, 'punctuality_score': 1.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",30,1.3,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:43:11.923,,3
64e88a624b6b0cea4cd25582,4761,2.8,2.5,3.3,3.5,2.8,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.9, 'friendliness_score': 0.2, 'comfortibility_score': 0.4}",10,0.9,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:43:28.178,,3
64e88b8f4b6b0cea4cd25ac3,6106,3.3,2.4,3.2,2.9,2.1,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",20,0.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:43:45.763,,5
64e8863c4b6b0cea4cd24345,92,3.6,3.4,4.0,3.2,4.0,"{'chatty_score': 0.5, 'safety_score': 1.0, 'punctuality_score': 0.4, 'friendliness_score': 0.5, 'comfortibility_score': 1.0}",15,1.0,safety_score,2,8,"{'1': 'safety_score', '2': 'safety_score', '3': 'chatty_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score'}",2023-08-26 04:44:16.037,2023-08-26 04:46:01,2
64e8905b4b6b0cea4cd27256,12141,2.4,2.8,3.2,2.1,2.9,"{'chatty_score': 0.5, 'safety_score': 0.9, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",10,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:44:16.488,,2
64e8a26da2cae17a1e272813,114859,4.0,2.3,3.0,4.0,2.5,"{'chatty_score': 0.6, 'safety_score': 0.4, 'punctuality_score': 0.4, 'friendliness_score': 0.4, 'comfortibility_score': 0.5}",15,0.6,chatty_score,1,8,"{'1': 'punctuality_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'comfortibility_score', '6': 'comfortibility_score', '7': 'comfortibility_score', '8': 'chatty_score'}",2023-08-26 04:44:16.955,2023-08-26 04:46:01,2
64e88cab4b6b0cea4cd26035,7500,3.8,3.5,3.6,3.2,3.1,"{'chatty_score': 1.8, 'safety_score': 0.1, 'punctuality_score': 1.2, 'friendliness_score': 2.2, 'comfortibility_score': 0.7}",15,2.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:44:30.122,,4
64e88da54b6b0cea4cd26503,8730,3.5,3.1,3.4,3.5,3.6,"{'chatty_score': 0.6, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",20,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:44:44.508,,1
64e88ec94b6b0cea4cd26aa3,10170,3.8,3.4,3.2,3.1,3.2,"{'chatty_score': 0.1, 'safety_score': 1.6, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 2.3}",10,2.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 04:44:58.911,,5
64e88f8a4b6b0cea4cd26e4e,11109,3.8,2.6,3.5,2.8,3.2,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.3, 'comfortibility_score': 0.0}",30,0.3,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 04:45:14.320,,4
64e887634b6b0cea4cd24854,1387,2.5,3.3,2.5,2.3,3.3,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",30,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:45:30.055,,1
64e887b84b6b0cea4cd249cb,1762,3.7,4.1,3.9,3.1,4.0,"{'chatty_score': 1.2, 'safety_score': 0.1, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",10,1.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:45:45.502,,1
64e88aa24b6b0cea4cd2569b,5042,2.7,2.5,2.5,3.4,2.8,"{'chatty_score': 0.4, 'safety_score': 2.1, 'punctuality_score': 1.2, 'friendliness_score': 0.1, 'comfortibility_score': 1.4}",20,2.1,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:46:01.515,,2
64e8863d4b6b0cea4cd24346,93,3.0,3.1,3.4,2.9,3.7,"{'chatty_score': 0.7, 'safety_score': 0.8, 'punctuality_score': 0.4, 'friendliness_score': 0.8, 'comfortibility_score': 0.8}",25,0.8,safety_score,2,8,"{'1': 'safety_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'safety_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'safety_score', '8': 'safety_score'}",2023-08-26 04:46:41.644,2023-08-26 04:48:22,2
64e88cc84b6b0cea4cd260c4,7643,4.6,4.2,4.0,4.5,4.1,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.3}",15,0.5,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 04:46:42.092,,1
64e8a1dfa2cae17a1e27255a,114162,3.8,3.9,3.1,3.3,3.5,"{'chatty_score': 0.4, 'safety_score': 0.7, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.6}",25,0.7,safety_score,2,8,"{'1': 'chatty_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'chatty_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score'}",2023-08-26 04:46:42.561,2023-08-26 04:48:23,2
64e890414b6b0cea4cd271d5,12012,2.8,3.3,2.4,3.8,3.6,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.6, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",10,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 04:46:55.458,,3
64e891714b6b0cea4cd277b1,13512,3.6,2.9,2.8,3.1,3.0,"{'chatty_score': 1.8, 'safety_score': 2.2, 'punctuality_score': 2.1, 'friendliness_score': 0.8, 'comfortibility_score': 1.3}",10,2.2,safety_score,2,1,{'1': 'safety_score'},2023-08-26 04:47:09.122,,2
